"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
5000,"sstd","ged",1,1.78991252217564,0.0287602826419587,1.79773315400534,0.0287602826419587,-4468.78130543909,0.000328425406888935,0.0171526505195209,0.0139356556647126,0.00027863009743552,0.016692216663318,0.0134803967731579,0.0171526505195209,0.016692216663318,0.0221253134736881,0.0213087769183726,"Skewed Student-t","GED"
5000,"sstd","norm",1,1.83701998352087,0.0344432462374831,1.84353717671229,0.0344432462374831,-4587.54995880218,0.000420796845235956,0.019172910374245,0.0154909378730027,0.000339403787702496,0.0184229139440264,0.0149464366806824,0.019172910374245,0.0184229139440264,0.0249541284195884,0.0236449859985945,"Skewed Student-t","Normal"
5000,"sstd","sged",1,1.60049896408093,0.0247819587083318,1.60962303454891,0.0247819587083318,-3994.24741020232,0.000177492283059289,0.0123492654502436,0.0104174774827725,0.000137103546628603,0.0117091223639871,0.0096748256949465,0.0123492654502436,0.0117091223639871,0.0158359204249863,0.0149823059260358,"Skewed Student-t","Skewed GED"
5000,"sstd","sstd",1,1.59611965138929,0.0247279679641478,1.60524372185728,0.0247279679641478,-3983.29912847323,0.000178354484303349,0.0123526143593135,0.0104672220068963,0.000137176554231741,0.0117122386074256,0.00965179347854003,0.0123526143593135,0.0117122386074256,0.015885812510967,0.014928260159302,"Skewed Student-t","Skewed Student-t"
5000,"sstd","std",1,1.76170774077565,0.0277976301483898,1.76952837260535,0.0277976301483898,-4398.26935193912,0.000287003808617577,0.0159975795404249,0.0130966254168686,0.000238729667967454,0.0154508790846652,0.0125351247544181,0.0159975795404249,0.0154508790846652,0.0207078998285213,0.0197754309909112,"Skewed Student-t","Student-t"
5000,"std","ged",1,1.812672547586,0.0393897853322275,1.8204931794157,0.0393897853322275,-4525.68136896499,0.000255708993142539,0.0149963527042573,0.0117753119823056,0.000209567683336947,0.0144764526625524,0.0113629605612802,0.0149963527042573,0.0144764526625524,0.0220024541421666,0.0206660572449128,"Student-t","GED"
5000,"std","norm",1,1.83796516606601,0.0408403967475206,1.84448235925742,0.0408403967475206,-4589.91291516502,0.000294070266175422,0.0160454436920907,0.0125433003310103,0.000239753049964742,0.015483960768147,0.0120715587857954,0.0160454436920907,0.015483960768147,0.0237580329878486,0.0220597875209798,"Student-t","Normal"
5000,"std","sged",1,1.81281999148543,0.0394011097017826,1.82194406195341,0.0394011097017826,-4525.04997871356,0.000255732485536916,0.0149952567862153,0.0117745804639273,0.000210531760191028,0.0145097125967414,0.0113559030774909,0.0149952567862153,0.0145097125967414,0.0220011292235867,0.0206532545235396,"Student-t","Skewed GED"
5000,"std","sstd",1,1.80848081657517,0.0390668241265739,1.81760488704315,0.0390668241265739,-4514.20204143792,0.000246800746501313,0.0147105034382601,0.011564807131343,0.000204151224064826,0.014288149775149,0.0112044638040691,0.0147105034382601,0.014288149775149,0.0216220079354771,0.0203526965702689,"Student-t","Skewed Student-t"
5000,"std","std",1,1.80828020917278,0.0390583902019304,1.81610084100248,0.0390583902019304,-4514.70052293195,0.00024667707249953,0.0147075982797181,0.0115628285379216,0.000203141798727904,0.0142527820028855,0.011182635360126,0.0147075982797181,0.0142527820028855,0.0216143793493107,0.0203253820520292,"Student-t","Student-t"
